"URL","NOMBRE","DESCRIPCION","EMPRESA","LUGAR DE TRABAJO","PUBLICADO","TIPO CONTRATO","AREA"
"https://www.zonajobs.com.ar/empleos/programador-jr.-full-stack-mailup-1889512.html?indiceAviso=16","Programador Jr. Full Stack","MAILUP es uno de los principales actores que ofrece a las empresas de todos los tamaños lo que necesitan para estructurar sus estrategias avanzadas de marketing por Machine Learning y Artificial Intelligence (AI).Hoy en día más de 10000 empresas de todo el mundo encuentran en MAILUP un socio estratégico para desarrollar sus actividades de marketing digital. Sabemos que nuestro éxito comienza con las personas por lo que buscamos para nuestra unidad de negocios DATATRICS un Programador Jr. Full Stack. La posición prestará soporte a nivel LATAM en el desarrollo de soluciones e integraciones a medida para nuestros clientes como así también en la coordinación en la implementación de las aplicaciones. Responsabilidades: -       Creación de proyectos web PHP-       Detección y propuesta de nuevos proyectos.-       Actualización Stack de trabajo en Jira y documentación.-       Participar en eventos de Scrum ( Planning / Review / Retrospectiva)-       Relevamiento atención al cliente interno soporte de aplicaciones       existentes (esporádico). Conocimientos y Experiencias Requeridos: -       Programación PHP 7 (Framework de desarrollo: Laravel)-       Mysql / Bootstrap-       HTML5 / CSS3 / Javascript / Jquery-       Protocolos de comunicación SOAP / REST-       Manejo de herramientas:GIT / Jira-       Docker (Deseable). Buscamos estudiantes de las carreras de Informática Ingeniería en Sistemas y/o carreras afines (no excluyente) entre 25 y 35 años sexo indistinto y con al menos 1 año en posiciones similares. Siendo un plus conocimientos de idioma inglés. Disponibilidad Full Time. Ofrecemos incorporación inmediata excelentes condiciones de contratación oportunidades de crecimiento profesional y la posibilidad de ser parte de una compañía líder. Mas información en: https://www.youtube.com/watch?v=Fo2-xmg5X5c

			El contenido de este aviso es de propiedad del anunciante. Los requisitos de la posición son definidos y administrados por el anunciante sin que Zonajobs sea responsable por ello.","MailUp","Capital Federal Buenos Aires","Publicado hace 12 días","Full-time","Programación"
"https://www.zonajobs.com.ar/empleos/desarrollador-bi-microcentro-caba-get-it-1889480.html?indiceAviso=17","Desarrollador BI -  Microcentro CABA","Tareas a desempeñar:Administración y manejo de la herramienta de BI MicroSrategy.Crear y modificar indicadores atributos filtros reportes documentos y dossiers en MicroStrategy.Implementar planes de mantenimiento y actualización de versiones de la herramienta BI.Administrar las bases de datos Transact SQL Jobs scripts para automatización de tareas replicación backups etc.Administrar los sistemas operativos donde corren las mismas.Trabajar por proyectos.Interacción con usuarios.Conocimientos y experiencia requeridos Ingeniería en Sistemas (graduado o estudiante).Experiencia: al menos 3 años de experiencia previa en posiciones similaresPerfil con fuerte orientación al usuario vocación de servicio autónomo comprometido y que valore trabajar en equipo.MS SQL Server (excluyente).BI MicroStrategyMySqlPostgreSQLConocimientos deseables: haber usado Microstrategy Mobile y Dossier / Fluidez en Transact SQL / Desarrollo de extracción transformación y carga de datos (ETL) /Utilización de DTS y construcción de Jobs.Dominio de herramientas específicas para la función: BI MicroStrategy y  MS SQL ServerIdioma: inglés (oral: básico/intermedio - lectura: compresión/alto) Beneficios Horario: 8 a 17 hs. Asignación presencial relación de dependencia.Prepaga: buena empresa y plan familiar.Semanas adicionales de vacaciones. Descuento en gimnasio.

			El contenido de este aviso es de propiedad del anunciante. Los requisitos de la posición son definidos y administrados por el anunciante sin que Zonajobs sea responsable por ello.","GET IT","Capital Federal Buenos Aires","Publicado hace 13 días","Full-time","Programación"
"https://www.zonajobs.com.ar/empleos/analista-programador-.net-zona-microcentro-caba-kaizenrh-1889461.html?indiceAviso=19","Analista Programador .Net ( zona Microcentro - CABA)","En KaizenRH buscamos Analista Programador .Net  para trabajar dentro de Compañía Multinacional para proyectos de segmento bancario corporativo. Requisitos ExcluyentesAl menos 2 años de experiencia en programación .Net  2013 o superior.2 años de experiencia en Base de datos SQL Server 2008 o superior.MVC Framework 4.5 Estudiante en carreras afines a Sistemas Informáticos.Manejo del idioma inglés intermedio - avanzado Será valorado contar con experiencia en:Javascript HTML CSS Ajax Jquery Entity Framework Flutter  Competencias personalesPredisposición para aprender.Muy Buena PresenciaExcelente trato hacia el clientePro actividadActitud para el trabajo en equipo Competencias personalesPredisposición para aprender.Muy Buena PresenciaExcelente trato hacia el clientePro actividadActitud para el trabajo en equipo Tareas:Programación sobre aplicaciones desarrolladas por la empresa.Atención de incidentes y requerimientos.Mantenimiento Evolutivo de aplicaciones  BeneficiosRelación de dependencia directa y continuidad laboral.Obra social Prepaga de Primera LíneaActualizaciones salarialesCapacitaciones técnicas funcionales y de management a cargo de la empresa.Clases de InglesFlex Time en las puntas Lugar y Horario de trabajo: Microcentro CABA. De Lunes a Viernes de 09 a 18 hs 

			El contenido de este aviso es de propiedad del anunciante. Los requisitos de la posición son definidos y administrados por el anunciante sin que Zonajobs sea responsable por ello.","KaizenRH","Capital Federal Buenos Aires","Publicado hace 13 días","Full-time","Programación"
"https://www.zonajobs.com.ar/empleos/desarrollador-.net-sr.-capital-humano-1889417.html?indiceAviso=22","Desarrollador .Net Sr.","Capital Humano se encuentra en la búsqueda de un Desarrollador .Net para incorporarse a entidad financiera ubicada en MicrocentroNos orientamos a estudiantes avanzados o graduados de Sistemas. Que cuenten con experiencia mínima de 3 años trabajando en equipos técnicos en empresas de tecnología y experiencia en metodologías ágiles y cimientos de ingeniería de software.  Responsabilidades:- Participar activamente en debates técnicos con diferentes interesados para definir opciones y acordar soluciones.- Participar activamente en el desarrollo de software armado de ambientes pipelines- Garantizar la entrega de producto de calidad en los tiempos acordados- Velar por el cumplimiento de las prácticas de ingeniería de software- Implementar la retrospección como mecanismo de aprendizajeRequisitos: .Net Framework .Net Core  ASP Net MVC Web API  Log4Net/ Logging Framework  NUnit Selenium Jenkins SonarQube Modern JavaScript HTML5 CSS3 Bootstrap  Arquitectura de Microservicios Lugar de trabajo: Microcentro              Horario: Lunes a viernes de 9 a 18hs. 

			El contenido de este aviso es de propiedad del anunciante. Los requisitos de la posición son definidos y administrados por el anunciante sin que Zonajobs sea responsable por ello.","Capital Humano","Capital Federal Buenos Aires","Publicado hace 16 días","Full-time","Programación"
"https://www.zonajobs.com.ar/empleos/desarrollador-android-sr-aliantec-1889406.html?indiceAviso=23","Desarrollador Android SR","Sumate como Desarrollador Android SR a una Empresa líder en ingeniería de software en la región de Latam en lo relacionado a gaming mobile con productos 100% propios que superan las 700 millones de descargas que cuenta con sedes en Buenos Aires Mendoza Berlín y Montevideo.¿Qué ofrece la empresa?Relación de dependencia directa.Aprender diferentes tecnologías mejorar y crecer continuamente en una escala profesional por medio de buenas prácticas en un entorno con excelente clima laboral.Bono relocación: para relocalizarse en Capital Federal.Clases de inglés in company.Prepaga OSDE 310 para grupo familiar.Horario flexible y Viernes Flex todo el año.WFH dos veces al mes.Almuerzo in company frutas snacks refrigerios café Nespresso libre.Eventos de la industria meetups katas etc.Descuento de más del 75% en todas las sedes de SportClub.Jueves Deportivos campeonato de fútbol masculino/femenino/mixto.Ajustes salariales por desempeño e inflación.Si disfrutas de las Apps Free- to- play este rol es para vos!¿Qué tareas vas a realizar cuando te sumes?Participarás en el desarrollo de las aplicaciones de Videojuegos que posee la compañía en el mercado global.Trabajarás con mucha predisposición en post del aprendizaje simplicidad y la excelencia técnica.¿Qué necesitás para ser parte del equipo?Experiencia de al menos 3 años desarrollando aplicaciones de Android Nativo.Conocimiento en los componentes de la arquitectura de Android y sus ciclos de vida: activities fragments y view models.Experiencia en el uso de threads services broadcast receivers y notifications.Conocimiento en Patrones de arquitectura: MVP MVVM.Experiencia en el proceso de publicación de una aplicación a Google Play Store.Experiencia comunicando aplicaciones con una API REST (Serialización y deserialización JSON).Flexibilidad para aprender distintos lenguajes.Habilidades para el trabajo en equipo.Estudios terciarios o universitarios en Sistemas o carreras afines.Horario Laboral: Lunes a Viernes de 9 a 18 hs (con flexibilidad horaria).Zona de trabajo: Villa Urquiza CABA.Si esta posición es de tu interés postulate en nuestra web aliantec.com ó seguinos en Linkedin Twitter Facebook e Instagram y enterate de nuestras últimas ofertas laborales.

			El contenido de este aviso es de propiedad del anunciante. Los requisitos de la posición son definidos y administrados por el anunciante sin que Zonajobs sea responsable por ello.","Aliantec","Capital Federal Buenos Aires","Publicado hace 17 días","Full-time","Programación"
"https://www.zonajobs.com.ar/empleos/programa-ejecutivo-de-excelencia-academica-ref5223-bairesdev-1889386.html?indiceAviso=24","Programa Ejecutivo de Excelencia Academica | REF#5223","BairesDev es la empresa líder de desarrollo de software de América. Con más de 1000 empleados trabajando en proyectos alrededor del mundo un crecimiento anual sostenido de más del 50% y reconocida por Inc. en el Top 10 de empresas privadas de mayor crecimiento de Silicon Valley BairesDev se ha posicionado como referente en la industria del software impulsando la transformación digital de algunas de las empresas más importantes en el mundo como Google Rolls-Royce Pinterest EY SiriusXM Motorola & ViacomCBS.Reconocida por Clutch.co como una Compañía Top de Servicios Tecnológicos B2B BairesDev cuenta con oficinas en Estados Unidos Canadá Europa y América Latina y ofrece un entorno de trabajo excepcional donde sus empleados pueden destacarse como profesionales desarrollándose en equipos multiculturales con horarios flexibles y múltiples oportunidades de crecimiento.BairesDev tiene como misión ofrecer servicios personalizados de desarrollo de software reconocidos por su excelencia a nivel mundial. La empresa contrata únicamente al Top 1% del Talento del mercado con el objetivo de crear equipos sólidos que ofrezcan soluciones tecnológicas de principio a fin. Prepárate para trabajar en escenarios dinámicos con líderes en la industria y en proyectos altamente innovadores!En BairesDev nos encontramos implementando un plan estratégico orientado a sumar jóvenes profesionales a nuestro equipo con el objetivo de formarlos y prepararlos para formar parte del Top Management (Director / VP / C-Level) de la empresa en el corto y mediano plazo. Se trata de una oportunidad inmejorable para aquellos profesionales que busquen desarrollarse en una de las empresas con mayor crecimiento de la industria y formar parte de equipos multiculturales conformados por el mejor talento.¿Qué Buscamos?- Graduados recientes o estudiantes universitarios avanzados.- Sólidos skills de comunicación e interpersonales.- Contar con logros académicos y/o profesionales relevantes (esto incluye pero no se limita a: ganador/a o mención especial en Olimpíadas de Matemáticas / Computación / Física / otras áreas ganador/a de hackatones beneficiario/a de becas de excelencia académica mejor promedio académico o diploma de honor ganador/a de concursos privados o públicos de proyectos etc.).- Nivel de inglés avanzado/bilingüe (deseable).- No es necesario contar con experiencia laboral previa.¿Qué Ofrecemos?- Excelente plan de compensación muy por encima de la media del mercado.- Posibilidad de trabajo remoto y con horarios flexibles.- Planes de capacitación.- Amplias posibilidades de crecimiento y desarrollo profesional gracias a nuestro sistema de mentorship.Si está interesado en formar parte de un equipo compuesto por los mejores profesionales y trabajar 100% orientado a objetivos en un entorno innovador pero con la estructura y los recursos de un líder de mercado multinacional ¡no dude en postularse!

			El contenido de este aviso es de propiedad del anunciante. Los requisitos de la posición son definidos y administrados por el anunciante sin que Zonajobs sea responsable por ello.","BairesDev","Capital Federal Buenos Aires","Publicado hace 17 días","Full-time","Jóvenes Profesionales"
"https://www.zonajobs.com.ar/empleos/nuevo-programa-de-jovenes-profesionales-ref4838-bairesdev-1889384.html?indiceAviso=25","Nuevo Programa de Jovenes Profesionales | REF#4838","BairesDev es la empresa líder de desarrollo de software de América. Con más de 1000 empleados trabajando en proyectos alrededor del mundo un crecimiento anual sostenido de más del 50% y reconocida por Inc. en el Top 10 de empresas privadas de mayor crecimiento de Silicon Valley BairesDev se ha posicionado como referente en la industria del software impulsando la transformación digital de algunas de las empresas más importantes en el mundo como Google Rolls-Royce Pinterest EY SiriusXM Motorola & ViacomCBS.Reconocida por Clutch.co como una Compañía Top de Servicios Tecnológicos B2B BairesDev cuenta con oficinas en Estados Unidos Canadá Europa y América Latina y ofrece un entorno de trabajo excepcional donde sus empleados pueden destacarse como profesionales desarrollándose en equipos multiculturales con horarios flexibles y múltiples oportunidades de crecimiento.BairesDev tiene como misión ofrecer servicios personalizados de desarrollo de software reconocidos por su excelencia a nivel mundial. La empresa contrata únicamente al Top 1% del Talento del mercado con el objetivo de crear equipos sólidos que ofrezcan soluciones tecnológicas de principio a fin. Prepárate para trabajar en escenarios dinámicos con líderes en la industria y en proyectos altamente innovadores!Buscamos Jóvenes Profesionales para sumarse al equipo de Administración y Finanzas Control de Gestión Mejora Continua Recruiting y Staffing y participar en distintos proyectos conformados por equipos multiculturales distribuidos en todo el mundo. Buscamos personas proactivas dinámicas y team players con gran capacidad de organización acostumbradas a manejar múltiples tareas y con marcada atención al detalle. Se trata de una excelente oportunidad para aquellos profesionales que busquen desarrollarse en una de las empresas con mayor crecimiento de la industria!Principales responsabilidades:- Dar soporte a procesos cross company e identificar oportunidades de mejora.- Ejecutar la estrategia de atracción de talento de la compañía.¿Qué Buscamos?- Buscamos Jóvenes Profesionales de las carreras de Contador Público Administración de Empresas Ingeniería Industrial Recursos Humanos Psicología Relaciones Laborales Traductorado Abogacía y afines para sumarse a nuestros equipos trabajando de manera remota.- Al menos 6 meses experiencia trabajando en algún área relacionada a tu carrera.- Muy buen nivel de inglés tanto escrito como oral.- Excelentes habilidades comunicativas y de relaciones interpersonales.- Capacidad analítica comprobable y marcada atención al detalle.- Gran capacidad de autogestión y de priorizar de manera efectiva en un ambiente dinámico.¿Qué Ofrecemos?- Excelente plan de compensación muy por encima de la media del mercado.- Posibilidad de trabajo remoto y con horarios flexibles.- Planes de capacitación.- Amplias posibilidades de crecimiento y desarrollo profesional gracias a nuestro sistema de mentorship.Si está interesado en formar parte de un equipo compuesto por los mejores profesionales y trabajar 100% orientado a objetivos en un entorno innovador pero con la estructura y los recursos de un líder de mercado multinacional ¡no dude en postularse!

			El contenido de este aviso es de propiedad del anunciante. Los requisitos de la posición son definidos y administrados por el anunciante sin que Zonajobs sea responsable por ello.","BairesDev","Capital Federal Buenos Aires","Publicado hace 17 días","Full-time","Jóvenes Profesionales"
"https://www.zonajobs.com.ar/empleos/programa-de-jovenes-profesionales-talent-acquisition-ref4005-bairesdev-1889380.html?indiceAviso=26","Programa de Jóvenes Profesionales - Talent Acquisition | REF#4005","BairesDev es la empresa líder de desarrollo de software de América. Con más de 1000 empleados trabajando en proyectos alrededor del mundo un crecimiento anual sostenido de más del 50% y reconocida por Inc. en el Top 10 de empresas privadas de mayor crecimiento de Silicon Valley BairesDev se ha posicionado como referente en la industria del software impulsando la transformación digital de algunas de las empresas más importantes en el mundo como Google Rolls-Royce Pinterest EY SiriusXM Motorola & ViacomCBS.Reconocida por Clutch.co como una Compañía Top de Servicios Tecnológicos B2B BairesDev cuenta con oficinas en Estados Unidos Canadá Europa y América Latina y ofrece un entorno de trabajo excepcional donde sus empleados pueden destacarse como profesionales desarrollándose en equipos multiculturales con horarios flexibles y múltiples oportunidades de crecimiento.BairesDev tiene como misión ofrecer servicios personalizados de desarrollo de software reconocidos por su excelencia a nivel mundial. La empresa contrata únicamente al Top 1% del Talento del mercado con el objetivo de crear equipos sólidos que ofrezcan soluciones tecnológicas de principio a fin. Prepárate para trabajar en escenarios dinámicos con líderes en la industria y en proyectos altamente innovadores!Buscamos Jóvenes Profesionales para sumarse al equipo de Reclutamiento y participar en distintos proyectos conformados por equipos multiculturales distribuidos en todo el mundo. Buscamos personas proactivas dinámicas y team players con gran capacidad de organización acostumbradas a manejar múltiples tareas y con marcada atención al detalle. Se trata de una excelente oportunidad para aquellos profesionales que busquen desarrollarse en una de las empresas con mayor crecimiento de la industria!Principales responsabilidades:- Realizar el proceso de selección de candidatos evaluando sus conocimientos habilidades y experiencia.- Aplicar monitorear y sugerir mejoras en nuestras prácticas de reclutamiento.- Proponer nuevas estrategias de reclutamiento.- Identificar nuevas oportunidades para encontrar talentos potenciales.- Actuar como punto de contacto y construir relaciones de calidad con candidatos y clientes durante el proceso de selección.- Detectar oportunidades de mejora en los procesos actuales.- Participar en diferentes proyectos con los diferentes gerentes de la empresa.¿Qué Buscamos?- Estudiantes avanzados o graduados de las carreras de Recursos Humanos Psicología Abogacía Administración de Empresas Traductorado y afines.- Inglés avanzado tanto oral como escrito.- Excelentes habilidades de comunicación y relaciones interpersonales.- Marcada atención al detalle en el trabajo diario.- Capacidad analítica y proactividad.- Es un plus contar con experiencia laboral pero no es para nada excluyente.¿Qué Ofrecemos?- Excelente plan de compensación muy por encima de la media del mercado.- Posibilidad de trabajo remoto y con horarios flexibles.- Planes de capacitación.- Amplias posibilidades de crecimiento y desarrollo profesional gracias a nuestro sistema de mentorship.Si está interesado en formar parte de un equipo compuesto por los mejores profesionales y trabajar 100% orientado a objetivos en un entorno innovador pero con la estructura y los recursos de un líder de mercado multinacional ¡no dude en postularse!

			El contenido de este aviso es de propiedad del anunciante. Los requisitos de la posición son definidos y administrados por el anunciante sin que Zonajobs sea responsable por ello.","BairesDev","Capital Federal Buenos Aires","Publicado hace 17 días","Full-time","Jóvenes Profesionales"
"https://www.zonajobs.com.ar/empleos/analista-programador-sql-junior-accusys-technology-1889363.html?indiceAviso=27","Analista Programador SQL Junior","Somos una de las principales empresas de la región dedicada a desarrollar y mantener aplicaciones de software para la innovación y mejora de la gestión con una oferta de soluciones y servicios avanzados propios e integrados de terceras partes asociadas de alto valor añadido en tecnología que permiten a nuestros clientes resolver sus asuntos mas críticos y mejorar sus procesos eficiencia rentabilidad y diferenciación.   Con una fuerte presencia en 5 países de la región para otorgar a nuestros clientes apoyo y soporte constante desarrollamos soluciones tecnológicas integrales en industrias como Banca Financiera Seguros manufactura Gobierno entre otros.   Contamos con un equipo de más de 250 profesionales altamente capacitados que gracias a su capacidad multidisciplinaria y especialización permite acercar soluciones innovadoras a los desafíos de nuetros clientes de todos los mercados.  En Accusys Technology estamos en la búsqueda de un Analista Programador SQL Junior para trabajar en nuestras oficinas ubicadas en microcentro.*Funciones: será responsable de Colaborar activamente en la administración gestión soporte y procesos sobre una herramienta de ALM ofreciendo a los clientes internos/externos un servicio óptimo de su sistema.Requisitos: *Conocimientos Excluyentes:· Programación en SQL· Stored Procedure· Programación VB 6.0 y/o VB.Net.· SQL Reporting Services. *Conocimientos Deseable:· Team Foundation Server (TFS) 2014-2018 o Azure DevOps· HP ALM· JIRA· Clearquest-case *Estudios: Analista Licenciado en Sistemas o afines en curso.*Experiencia: Al menos 1 años en cargos similares.*Lugar: Capital Federal Argentina. (Microcentro)*Horario: Lunes a viernes de 9:00 a 18:00 hs.*Modalidad de contratación: Relación de dependencia. Por favor enviar CV incluyendo remuneración bruta pretendida.Beneficios: Te ofrecemos:· Prepaga para grupo familiar· Red de clubes con 60 % de descuento· Inglés In Company

			El contenido de este aviso es de propiedad del anunciante. Los requisitos de la posición son definidos y administrados por el anunciante sin que Zonajobs sea responsable por ello.","Accusys Technology","Capital Federal Buenos Aires","Publicado hace 17 días","Full-time","Tecnologia / Sistemas"
"https://www.zonajobs.com.ar/empleos/software-engineer-full-stack-ssr-sr-tl-experis-argentina-manpower-group-1889319.html?indiceAviso=28","Software Engineer Full Stack (Ssr/ Sr/ TL)","Somos la empresa líder en ingeniería de software en la región de LatAm en lo que respecta a gaming mobile con productos 100% propios (no tenemos ni clientes ni inversionistas externos).Estamos enfocados en el negocio free-to-play con éxitos a nivel mundial como Preguntados/Trivia Crack Pictionary y Apalabrados. Nuestro principal producto Preguntados es el 5to juego más jugado en el mundo. Nuestra principal audiencia está en USA Canadá y Australia. Recientemente ingresamos en China y llegamos al puesto 1 en iOS sección trivia games. Software Engineer Full Stack (Ssr/ Sr/ TL)  para todos los juegos. Perfil con experiencia en back end en Java/ Kotlin/ Python/ Go y en el front end tecnologías iOS/ Android/ Unity. Sin embargo podemos evaluar perfiles solo con experiencia en Java 8. Perfiles que se adapten a distintos lenguajes con flexibilidad para aprender otras tecnologías. Interesados en desarrollar y aprender de buenas prácticas (TDD SOLID CLEAN CODE Pair Programming). Se valoran perfiles con experiencia en AWS y Docker.  No requiere Inglés.Requisitos: iOS/ Android/ Unity o solo con Java 8Beneficios: -Bono relocación: Empezamos a considerar candidatos del interior para relocalizarse en Capital a los cuales se les concederá un bono (de un sueldo bruto) con el primer sueldo por única vez. -Inglés: Clases de inglés in company gratuitos para empleados (motivado por la interacción que va a haber con el game studio de Berlín).-Medicina prepaga de primera línea (OSDE 310) plan familiar-Horario flexible (llegada entre 8 y 10 AM). Viernes Off! (Viernes de verano todo el año terminamos la semana 2 horas antes -ej: 8 a 3 pm).-WFH dos veces al mes. (Teletrabajo)-Almuerzo in company frutas todos los días en la oficina golosinas gaseosas café Nespresso libre snacks y refrigerios.-Eventos de la industria meetups katas etc.-Descuento de más del 75% en todas las sedes de SportClub.-Jueves Deportivos campeonato de fútbol masculino/femenino/mixto en canchas alquiladas por la empresa. -Ajustes salariales: 2 por año donde el piso es la inflación acumulada más desempeño. Si la situación lo amerita abrimos instancias intermedias de revisión.

			El contenido de este aviso es de propiedad del anunciante. Los requisitos de la posición son definidos y administrados por el anunciante sin que Zonajobs sea responsable por ello.","Experis Argentina - Manpower Group","Capital Federal Buenos Aires","Publicado hace 19 días","Full-time","Programación"
"https://www.zonajobs.com.ar/empleos/desarrollador-java-semi-senior-navent-1889299.html?indiceAviso=0","Desarrollador Java Semi Senior","¿Conocés Navent? Navent es la empresa multinacional líder dueña de ZonaProp ZonaJobs Bumeran y más de 30 marcas con presencia en 8 países de la región. Nuestro principal objetivo es que las personas logren dos de los anhelos más importantes de su vida: encontrar un empleo y un hogar. Por eso todxs los que elegimos trabajar en Navent formamos equipos dinámicos orientados  a resultados innovadores y en constante crecimiento que dan lugar a un excelente clima laboral y oportunidades de desarrollo de carrera Si te sumas vas a encontrar un ambiente 100% digital desafiante donde te haces dueño de los proyectos como propios  donde todos los días se puede aprender y agregar valor.  En Navent seguimos sumando Devs! Somos un equipo muy dinámico y tratamos de utilizar las últimas tecnologías que se adecuen a los problemas que tratamos de solucionar. Desarrollamos principalmente en Java 1.8 con Spring Boot y utilizamos diversas BBDD como ser MySql MongoDB Cassandra Redis ElasticSearch.Nuestras aplicaciones se encuentran en una arquitectura API REST e interactuan a traves de Apache Kafka. Por lo que buscamos personas con experiencia en desarrollo de software con ganas de aprender y aportar soluciones a diversos problemas. Si te consideras una persona proactiva para encarar problemas y probar distintas soluciones te gusta explicar conceptos que puedan resultar difíciles de explicar y tenes ganas de aprender continuamente de tus pares NO DUDES EN POSTULARTE!!  Principales tareas a realizar: Desarrollar sistemas en Java: APIs Consumers/Producers y otros servicios.Deployar bases de datos: MySQL MongoDB Cassandra.Hacer análisis de datos: Python Jupyter Notebook.  Experiencia previa necesaria: Tener al menos 2 años de experiencia en Java (excluyente). Y python (deseable). Spring Framework.Conocimientos de bases de datos varias estilo MySQL MongoDB Cassandra y Redis (deseable).Conocimiento de servicios de mensajes tipo Kafka (deseable).Conocimientos de Infrastructure as code tipo GCP Ansible Terraform Kubernetes (deseable). Beneficios:El lugar de trabajo es fulltime en nuestras oficinas que se encuentran en Nuñez y te ofrecemos como principales beneficios:Excelente clima laboral y oportunidad de desarrollo profesionalObra Social incluyendo grupo familiar (OSDE o SMG)Día de cumpleaños libre viernes Flex y semana extra de vacacionesSemana Navent (días libres entre las fiestas)50% de descuento en MegatlonMúltiples descuentosRefrigeriosSi queres formar parte de un equipo Dinámico Orientado a resultados Innovador y en constante crecimiento ¡Postúlate a nuestra búsqueda y súmate a nuestro staff!#somosnavent

			El contenido de este aviso es de propiedad del anunciante. Los requisitos de la posición son definidos y administrados por el anunciante sin que Zonajobs sea responsable por ello.","Navent","Capital Federal Buenos Aires","Publicado hace 19 días","Full-time","Programación"
"https://www.zonajobs.com.ar/empleos/desarrollador-full-stack-ssr-sr-re-zonaprop-by-navent-1885403.html?indiceAviso=9","Desarrollador Full stack SSR/SR RE","¿Conocés Navent? Navent es la empresa multinacional líder dueña de ZonaProp ZonaJobs Bumeran y más de 30 marcas con presencia en 8 países de la región. Nuestro principal objetivo es que las personas logren dos de los anhelos más importantes de su vida: encontrar un empleo y un hogar. Por eso todxs los que elegimos trabajar en Navent formamos equipos dinámicos orientados  a resultados innovadores y en constante crecimiento que dan lugar a un excelente clima laboral y oportunidades de desarrollo de carrera Si te sumas vas a encontrar un ambiente 100% digital desafiante donde te haces dueño de los proyectos como propios  donde todos los días se puede aprender y agregar valor.  En Navent empresa Líder de Clasificados Online de Latinoamérica (Bumeran.com; Zonaprop.com; Zonajobs.com etc) estamos en la búsqueda de un desarrollador Fullstack (JAVA/REACT) SSR/SR .El alcance de la posición incluye: Análisis y desarrollo de soluciones para nuestros portales de Real Estate.Somos un equipo muy dinámico y tratamos de utilizar las últimas tecnologías que se adecuen a los problemas que tratamos de solucionar. Desarrollamos principalmente en Java 1.8 con Spring Boot y utilizamos diversas BBDD como ser MySql MongoDB Cassandra Redis ElasticSearch. Nuestras aplicaciones se encuentran en una arquitectura API REST e interactuan a traves de Apache Kafka. Por lo que buscamos personas con experiencia en desarrollo de software con ganas de aprender y aportar soluciones a diversos problemas.Nos encontramos en medio de un crecimiento de nuestra arquitectura orientada a servicios por lo que que parte del trabajo incluye también dicha migración de viejas aplicaciones monolíticas a microservicios.Las principales tareas a  realizar son: - Analisis y desarrollo de aplicaciones Web- Definición y desarrollo de servicios REST- Mantenimiento de aplicaciones existentes- Deployment y monitoreo de aplicaciones productivas- Creación y monitoreo de infraestructura en Cloud Services (GCP)Requisitos:Buscamos candidatos que cuenten con experiencia comprobable en:Back End: Java 8Conocimientos de API RESTMySQLSpring FrameworkManejo de control de versiones GitAutomatizacion de build (gradle maven) LinuxFront End: HTML/CSS (excluyente)JavaScript (excluyente)JQuery (Excluyente)BBDD no relacionales (MongoDB Cassandra ElasticSearch Redis) (deseable)Manejo de Caches (deseable)Apache Kafka (deseable)Experiencia en Arquitectura Servicios REST (deseable)Experiencia en Cloud Providers AWS GCP (deseable)Experiencia en deployment y monitoreo de aplicaciones productivas (deseable)React (deseable)JavaScript ES6(deseable)NodeJs / WebPack (deseable)Valoramos que sean graduados o estudiantes de carreras afines a sistemas y que cuenten con sentido práctico y curiosidad por las nuevas tecnologías.  Beneficios:Te ofrecemos:Viernes FlexSemana extra de vacacionesObra Social incluyendo grupo familiarDía de cumpleaños libreExcelente clima laboralOportunidad de crecimiento2 revisiones salariales al añoRefrigeriosSi queres formar parte de un equipo Dinámico Orientado a resultados Innovador y en constante crecimiento ¡Sumate a nuestro staff!

			El contenido de este aviso es de propiedad del anunciante. Los requisitos de la posición son definidos y administrados por el anunciante sin que Zonajobs sea responsable por ello.","Zonaprop by Navent","Capital Federal Buenos Aires","Publicado hace 32 días","Full-time","Programación"
